,Lat,Lon,Name,Routes,StopID
1821,38.845191,-77.064864,S ARLINGTON RIDGE RD + VA-120,"[u'10A', u'10Av1', u'10E', u'10R']",6000061
1822,38.845196,-76.919182,SUITLAND RD + ROMAIN CT,"[u'D13', u'D14', u'D14v1']",3000678
1823,38.845272,-77.065605,S GLEBE RD + MOUNT VERNON AVE,"[u'10B', u'10Bv1']",6000062
1824,38.845345,-76.874938,MARLBORO PIKE + PUMPHREY DR,"[u'J12', u'J13']",3000679
1825,38.845351,-76.997246,M L KING AVE + MALCOLM X AVE,"[u'A2', u'A2cvS', u'A2v1', u'A4', u'A42', u'A42v1', u'A46', u'A48', u'A4c', u'A4cv2', u'A4v1', u'A6', u'A7', u'A8', u'A9']",1000171
1826,38.845367,-77.097442,S WALTER REED DR + S WALTER REED DR,[u'7C'],6000064
1827,38.845398,-77.095917,S ARLINGTON MILL DR + S WALTER REED DR,"[u'22A', u'22Av1', u'22C', u'7C']",6000066
1828,38.845486,-77.115966,RT 7 LEESBURG PK + FOREST DR,"[u'16Hc', u'25B', u'25Bv1', u'25Bv2', u'28G']",5000951
1829,38.845492,-77.00814,SOUTH CAPITOL ST + MALCOLM X AVE,"[u'W4', u'W5']",1000172
1830,38.845516,-76.875281,MARLBORO PIKE + PUMPHREY DR,"[u'J11', u'J12']",3000681
1831,38.845523,-77.06514,S ARLINGTON RIDGE RD + S GLEBE RD,"[u'10A', u'10Av1', u'10E', u'10R', u'23A', u'23B', u'23Bv1']",6000067
1832,38.845615,-76.960471,27TH AVE + 28TH PKWY,[u'C12'],3000682
1833,38.845638,-76.954375,CURTIS DR + 31ST AVE,[u'C12'],3000683
1834,38.845688,-77.117371,RT 7 LEESBURG PK + LEESBURG CT,"[u'16Hv1', u'25B', u'25Bc', u'25Bv1', u'28G']",5000952
1835,38.845692,-76.997482,MELLON ST SE + MARTIN LUTHER KING JR AVE SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000173
1836,38.845722,-76.883178,PENN-MAR SHOPPING CENTER + #3314,"[u'K13', u'V14', u'V14c']",3000684
1837,38.845737,-76.960205,28TH PKWY + 27TH AVE,[u'C12'],3000685
1838,38.845795,-76.969718,SOUTHERN AVE + 25TH ST,"[u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",3000686
1839,38.84581,-76.979468,SAVANNAH ST + STANTON RD,"[u'94', u'W1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000175
1840,38.845829,-77.065155,S ARLINGTON RIDGE RD + S GLEBE RD,"[u'10A', u'10Av1', u'10E', u'10R', u'23A', u'23B']",6000071
1841,38.845855,-76.979873,STANTON RD + SAVANNAH ST,"[u'94', u'W1', u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000176
1842,38.845871,-77.001296,ORANGE ST + OAKWOOD ST,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000177
1843,38.845928,-77.117226,RT 7 LEESBURG PK + LEESBURG CT,"[u'16Hc', u'25B', u'25Bv1', u'25Bv2', u'28G']",5000953
1844,38.845928,-77.124465,SEMINARY RD + GORHAM ST,"[u'16L', u'28A', u'28G']",5000954
1845,38.845954,-76.983727,ALABAMA AVE + 15TH ST,"[u'92', u'W1', u'W4', u'W4c']",1000178
1846,38.846077,-76.96955,SOUTHERN AVE + 25TH ST,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000179
1847,38.846176,-76.978294,SAVANNAH ST + 18TH ST,"[u'94', u'W1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000180
1848,38.846214,-76.982474,ALABAMA AVE + 15TH PL,"[u'92', u'92c', u'D51', u'W1', u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1', u'W4', u'W4v1']",1000181
1849,38.846226,-76.927216,SILVER HILL RD + SWANN RD,"[u'D13', u'D14', u'D14v1', u'K12', u'K12v1', u'K13', u'P12', u'V12']",3000689
1850,38.846252,-76.976951,19TH ST + SAVANNAH ST,"[u'94', u'W1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000182
1851,38.84626,-77.124793,SEMINARY RD + GORHAM ST,"[u'16L', u'28A', u'28Av2', u'28G']",5000957
1852,38.846279,-76.98259,ALABAMA AVE + 15TH PL,"[u'92', u'W1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1', u'W4', u'W4c']",1000183
1853,38.846328,-77.118431,LEESBURG PIKE + S JEFFERSON ST,"[u'16Hc', u'25B', u'25Bv1', u'25Bv2', u'28G', u'28X', u'28Xc']",5000958
1854,38.846355,-77.11927,LEESBURG PK + S JEFFERSON ST,"[u'25B', u'25Bc', u'25Bv1', u'28G', u'28X', u'28Xv1']",5000959
1855,38.84639,-76.99636,M L KING AVE + LEBAUM ST,"[u'A2', u'A2v1', u'A2vS1', u'A4', u'A42', u'A42v1', u'A46', u'A46v1', u'A48', u'A48v1', u'A4v1', u'A4v3', u'A4v4', u'A6', u'A6v1', u'A7', u'A8', u'A8v1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000184
1856,38.846432,-77.125298,SEMINARY RD + SCOVILLE ST,"[u'16L', u'28A', u'28G']",5000960
1857,38.846477,-77.306586,CHAIN BRIDGE RD + MAIN ST,[u'15M'],5000961
1858,38.846595,-76.998954,MELLON ST SE + 5TH ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000186
1859,38.846629,-77.00386,ORANGE ST + 4TH ST,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000187
1860,38.84671,-76.926413,SILVER HILL RD + SWANN RD,"[u'D13', u'D14', u'D14c', u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2', u'V12']",3000692
1861,38.846724,-76.980735,ALABAMA AVE + STANTON RD,"[u'92', u'92c', u'D51', u'W1', u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1', u'W4', u'W4v1']",1000188
1862,38.846798,-76.876755,MARLBORO PIKE + RITCHIE RD,"[u'J12', u'J13']",3000693
1863,38.846806,-76.952347,BRANCH AVE + CURTIS DR,"[u'C14', u'H11', u'H12', u'H13']",3000694
1864,38.846831,-76.968422,SOUTHERN AVE + #2521,"[u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",3000695
1865,38.846851,-76.980591,ALABAMA AVE + STANTON RD,"[u'92', u'W1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1', u'W4', u'W4c']",1000189
1866,38.846851,-77.005225,ORANGE ST SE + 2ND ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000190
1867,38.846905,-77.08374,SHIRLINGTON RD + 25TH ST,"[u'10B', u'10Bv1', u'23A', u'23B', u'23Bv1', u'23T']",6000075
1868,38.846916,-77.12075,RT 7 LEESBURG PK + CROSSRAODS PL S/C,"[u'16J', u'16P', u'25B', u'25Bc', u'25Bv1', u'28G']",5000965
1869,38.846924,-76.968451,SOUTHERN AVE + #2524,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000191
1870,38.846953,-76.877075,MARLBORO PIKE + NEWKIRK AVE,"[u'J11', u'J12']",3000696
1871,38.846972,-76.996116,M L K AVE SE + #2745,"[u'A2', u'A2cvS', u'A2v1', u'A4', u'A42', u'A42v1', u'A46', u'A48', u'A4c', u'A4cv2', u'A4v1', u'A6', u'A7', u'A8', u'W2', u'W2v1', u'W2v2', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000192
1872,38.847023,-77.083884,S SHIRLINGTON RD + 25TH ST S,"[u'10B', u'10Bc', u'23A', u'23B', u'23T']",6000076
1873,38.847054,-76.952163,BRANCH AVE + CURTIS DR,"[u'C14', u'H11', u'H12', u'H12v1', u'H13']",3000697
1874,38.847121,-77.137732,TYLER ST + COLUMBIA PIKE,"[u'16B', u'16E', u'26A']",5000967
1875,38.847149,-76.972733,22ND ST SE + SAVANNAH ST SE,"[u'30S', u'32']",1000193
1876,38.847152,-77.120804,LEESBURG PK + CROSSROADS S/C,"[u'16J', u'16P', u'25B', u'25Bv1', u'25Bv2', u'28G']",5000968
1877,38.847197,-77.137816,TYLER ST + COLUMBIA PIKE,"[u'16B', u'16E', u'26A']",5000969
1878,38.847217,-76.980362,STANTON RD SE + ALABAMA AVE SE,"[u'94', u'W6', u'W6v1']",1000194
1879,38.847248,-77.000052,MELLON ST SE + 5TH ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000195
1880,38.847282,-76.980475,STANTON RD + ALABAMA AVE,"[u'94', u'W8', u'W8c']",1000197
1881,38.847285,-77.118461,JEFFERSON ST + LEESBURG PK,"[u'16Hv1', u'16J', u'16P']",5000971
1882,38.847321,-77.125236,CARLIN SPRINGS RD + SEMINARY RD,"[u'16L', u'28A', u'28G']",5000972
1883,38.847377,-76.922211,SUITLAND RD + EASTERN LN,"[u'D13', u'D14', u'D14v1']",3000699
1884,38.847382,-77.118233,JEFFERSON ST + LEESBURG PK,"[u'16Hc', u'16J', u'16P']",5000974
1885,38.847403,-77.095359,FOUR MILE RUN DR + WALTER REED DR,"[u'22A', u'22C']",6000078
1886,38.847439,-76.951842,CURTIS DR + BRANCH AVE,"[u'C12', u'C14']",3000700
1887,38.847468,-76.922409,SUITLAND RD + EASTERN LN,"[u'D13', u'D14', u'D14c']",3000701
1888,38.847569,-76.885222,DONNELL DR + UNKNOWN,"[u'K13', u'V14']",3000702
1889,38.847572,-77.136047,COLUMBIA PK + MAPLE CT,"[u'16A', u'16L']",5000975
1890,38.847594,-76.951485,CURTIS DR + BRANCH AVE,"[u'C12', u'C14']",3000703
1891,38.847625,-77.005463,2ND ST SE + OAKWOOD ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000198
1892,38.847698,-77.135422,COLUMBIA PK + LACY BLVD,"[u'16A', u'16L']",5000976
1893,38.847717,-76.949485,CURTIS DR APT LOOP + #3416,"[u'C12', u'C14']",3000704
1894,38.847735,-77.095969,S FOUR MILE RUN DR + S WALTER REED DR,"[u'22A', u'22Av1', u'22C']",6000083
1895,38.84779,-76.948036,CURTIS DR APT LOOP + #3414,"[u'C12', u'C14']",3000705
1896,38.847836,-77.201949,ANNANDALE RD + MASONVILLE DR,"[u'3A', u'3Av1']",5000977
1897,38.8479,-77.123565,RT 7 LEESBURG PK + CARLIN SPRINGS RD,"[u'16J', u'16P', u'25B', u'25Bc', u'25Bv1', u'28G']",5000978
1898,38.847915,-76.971146,SAVANNAH ST SE + 23RD ST SE,"[u'30S', u'32']",1000199
1899,38.847946,-77.001213,MELLON ST + #431,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000200
1900,38.847988,-77.067131,S ARLINGTON RIDGE RD + S LANG ST,"[u'10A', u'10Av1', u'10E', u'10R', u'23A', u'23B', u'23Bv1']",6000084
1901,38.848083,-77.003067,NEWCOMB ST SE + 4TH ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000201
1902,38.848087,-76.946617,CURTIS DR APT LOOP + #3382,"[u'C12', u'C14']",3000706
1903,38.848151,-76.970268,SAVANNAH ST SE + 24TH ST SE,"[u'30S', u'32', u'32v1', u'A32']",1000202
1904,38.848202,-76.978226,ALABAMA AVE + 18TH PL,"[u'92', u'92c', u'D51', u'W4', u'W4v1', u'W8', u'W8c']",1000203
1905,38.848216,-77.084594,KENMORE ST + 24TH ST,"[u'10B', u'10Bv1', u'23A', u'23B', u'23Bv1', u'23T']",6000086
1906,38.848221,-76.966812,SOUTHERN AVE + #2613,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000204
1907,38.848224,-76.966583,SOUTHERN AVE + #2613,"[u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",3000707
1908,38.848224,-76.980827,STANTON RD SE + TUBMAN RD,"[u'94', u'W8', u'W8c']",1000205
1909,38.848297,-76.980727,STANTON RD + CONGRESS PL,"[u'94', u'W6', u'W6v1']",1000206
1910,38.848334,-77.201958,ANNANDALE RD + MASONVILLE DR,"[u'3A', u'3Av1']",5000981
1911,38.848354,-76.995994,M L KING AVE + MILWAUKEE PL,"[u'A2', u'A2v1', u'A2vS1', u'A4', u'A42', u'A42v1', u'A46', u'A46v1', u'A48', u'A48v1', u'A4v1', u'A4v3', u'A4v4', u'A6', u'A6v1', u'A7', u'A8', u'A8v1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000207
1912,38.848388,-77.067284,S ARLINGTON RIDGE RD + S LANG ST,"[u'10A', u'10Av1', u'10E', u'10R', u'23A', u'23B']",6000088
1913,38.848407,-76.879317,MARLBORO PIKE + KIRTLAND AVE,"[u'J12', u'J13']",3000708
1914,38.848422,-76.925171,SILVER HILL RD + SUITLAND RD,"[u'D13', u'D14', u'D14v1', u'K12', u'K12v1', u'K13', u'P12', u'V12']",3000709
1915,38.848517,-76.901511,SURREY SERVICE DR + SURREY SQUARE APARTMENTS,"[u'K11', u'K12', u'K12v1', u'K13']",3000710
1916,38.848553,-77.11821,S JEFFERSON ST + FIRST ENTRANCE TO SHOPPING CENTER,"[u'16Hv1', u'16J', u'16P']",5000982
1917,38.848602,-77.0849,KENMORE ST + 24TH ST,"[u'10B', u'10Bc', u'23A', u'23B', u'23T']",6000091
1918,38.848605,-77.117988,S JEFFERSON ST + SECOND ENTRANCE TO SHOPPING CENTE,"[u'16Hc', u'16J', u'16P']",5000983
1919,38.84866,-77.124099,CARLIN SPRINGS RD + LEESBURG PK,"[u'25B', u'25Bv1', u'25Bv2', u'28A', u'28Av2']",5000984
1920,38.848663,-76.977928,ALABAMA AVE + 18TH PL,"[u'92', u'W4', u'W4c', u'W6', u'W6v1']",1000208
1921,38.848686,-77.125197,RT 7 LEESBURG PK + UNKNOWN,"[u'16J', u'16L', u'16P']",5000985
1922,38.848782,-77.097793,FOUR MILE RUN DR + W VILL SHIRLINGTN PHASE 3,"[u'22A', u'22C']",6000094
1923,38.848784,-77.306313,RT 123 CHAIN BRIDGE RD + WHITEHEAD ST,[u'15M'],5000986
1924,38.848788,-77.097824,S FOUR MILE RUN DR + #4077,"[u'22A', u'22Av1', u'22C']",6000095
1925,38.848927,-77.004706,NEWCOMB ST SE + NEWCOMB ST SE,"[u'W2', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000209
1926,38.848987,-76.902748,SURREY SERVICE DR + REGENCY PKY,"[u'K11', u'K12', u'K12v1', u'K13']",3000711
1927,38.849288,-76.88108,MARLBORO PIKE + BOONES LN,"[u'J12', u'J13']",3000712
1928,38.849297,-76.995948,M L KING AVE + ST ES GATE 3,"[u'A2', u'A2v1', u'A2vS1', u'A4', u'A42', u'A42v1', u'A46', u'A46v1', u'A48', u'A48v1', u'A4v1', u'A4v3', u'A4v4', u'A6', u'A6v1', u'A7', u'A8', u'A8v1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000210
1929,38.849297,-77.132346,COLUMBIA PIKE + COURTLAND DR,"[u'16A', u'16L']",5000988
1930,38.849327,-76.881469,MARLBORO PIKE + BOONES LN,"[u'J11', u'J12']",3000713
1931,38.849395,-76.947884,CURTIS DR APT LOOP + #3352,"[u'C12', u'C14']",3000714
1932,38.849403,-77.139274,LAKE ST + TYLER ST,"[u'16B', u'16E', u'26A']",5000989
1933,38.849449,-76.905579,SURREY SERVICE DR + PARKLAND DR,"[u'K11', u'K12', u'K12v1', u'K13']",3000715
1934,38.849502,-77.139037,LAKE ST + TYLER ST,"[u'16B', u'16E', u'26A']",5000990
1935,38.849559,-77.085419,S KENMORE ST + 22ND ST S,"[u'10B', u'10Bc', u'23A', u'23B', u'23T']",6000097
1936,38.849643,-76.995971,M L KING AVE + ST ES GATE 3,"[u'A2', u'A2cvS', u'A2v1', u'A4', u'A42', u'A42v1', u'A46', u'A48', u'A4c', u'A4cv2', u'A4v1', u'A6', u'A7', u'A8', u'W2', u'W2v1', u'W2v2', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000211
1937,38.849666,-77.085448,S KENMORE ST + 22ND ST S,"[u'10B', u'10Bv1', u'23A', u'23B', u'23Bv1', u'23T']",6000098
1938,38.849739,-77.201569,ANNANDALE RD + MASON LA,"[u'3A', u'3Av1']",5000992
1939,38.849777,-77.20169,ANNANDALE RD + MASON LA,"[u'3A', u'3Av1']",5000993
1940,38.849789,-76.88243,MARLBORO PIKE + LORRING DR,"[u'J12', u'J13', u'V14']",3000717
1941,38.849873,-76.949509,CURTIS DR APT LOOP + #3312,"[u'C12', u'C14']",3000719
1942,38.849879,-76.964484,SOUTHERN AVE SE + #2924,"[u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",3000720
1943,38.849894,-76.984504,BRUCE ST + ROBINSON ST,"[u'W6', u'W6v1', u'W8', u'W8c']",1000214
1944,38.850135,-77.099853,S FOUR MILE RUN DR + #4191,"[u'22A', u'22Av1', u'22C']",6000104
1945,38.850169,-76.886725,MARLBORO PIKE + WHITNEY PL,"[u'J12', u'J13']",3000721
1946,38.850169,-77.138626,LAKE ST + KNOLLWOOD DR,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'26A']",5000998
1947,38.850254,-76.887314,MARLBORO PIKE + FOREST RUN DR,"[u'J11', u'J12']",3000722
1948,38.850327,-77.100059,FOUR MILE RUN DR + W VILL SHIRLINGTN PHASE 1,"[u'22A', u'22C']",6000105
1949,38.850422,-77.123504,CARLIN SPRINGS RD + #3437,"[u'25B', u'25Bv1', u'25Bv2', u'28A', u'28Av2']",5000999
1950,38.850631,-76.981055,STANTON RD + BRUCE PL,"[u'94', u'W6', u'W6v1']",1000216
1951,38.850631,-77.118247,JEFFERSON ST + #1075,"[u'16Hc', u'16J', u'16P']",5001001
1952,38.850639,-76.922591,SILVER HILL RD + PORTER AVE,"[u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2']",3000724
1953,38.850662,-76.975502,ALABAMA AVE SE + STANTON TER SE,"[u'92', u'W4', u'W4c', u'W6', u'W6v1']",1000217
1954,38.850681,-76.905815,PENNSYLVANIA AVE + PARKLAND DR,"[u'K11', u'K12', u'K12v1', u'K13']",3000725
1955,38.850769,-76.981444,BRUCE PL + STANTON RD,"[u'W6', u'W6v1', u'W8', u'W8c']",1000218
1956,38.850807,-76.974586,ALABAMA AVE + 22ND ST,"[u'92', u'92c', u'D51', u'W4', u'W4v1', u'W8', u'W8c']",1000219
1957,38.850811,-76.982535,BRUCE ST + 15TH PL,"[u'W6', u'W6v1', u'W8', u'W8c']",1000220
1958,38.850838,-76.973502,23RD ST SE + ALABAMA AVE SE,"[u'30S', u'32', u'32v1', u'A32']",1000221
1959,38.850887,-77.118628,S JEFFERSON ST + #3440,"[u'16Hv1', u'16J', u'16P']",5001004
1960,38.850903,-76.880927,BOONES LN + MARION ST,"[u'V14', u'V14c']",3000726
1961,38.850921,-77.140938,KNOLLWOOD DR + #6026,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'26A']",5001005
1962,38.85094,-76.981003,STANTON RD + BRUCE PL,[u'94'],1000222
1963,38.850945,-76.963226,SOUTHERN AVE SE + 30TH ST SE,"[u'30N', u'34', u'36', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000223
1964,38.85096,-77.123397,CARLIN SPRINGS RD + #3437,"[u'25B', u'25Bc', u'25Bv1', u'28A']",5001006
1965,38.851016,-76.880943,BOONES LN + MARION ST,[u'V14'],3000727
1966,38.85105,-76.922309,SILVER HILL RD + PORTER AVE,"[u'K11', u'K12', u'K12v1', u'K13', u'P12']",3000728
1967,38.851101,-76.973975,ALABAMA AVE + 22ND ST,"[u'92', u'W4', u'W4c', u'W6', u'W6v1']",1000224
1968,38.851173,-76.97232,ALABAMA AVE + 24TH ST,"[u'30S', u'32', u'92', u'92c', u'D51', u'W4', u'W4v1', u'W8', u'W8c']",1000225
1969,38.85123,-76.985245,12TH PL + JASPER RD,"[u'W6', u'W6v1', u'W8', u'W8c']",1000226
1970,38.851334,-76.964354,30TH ST SE + SOUTHERN AVE SE,"[u'30N', u'34', u'36', u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000227
1971,38.851463,-76.971915,ALABAMA AVE SE + 24TH ST SE,"[u'30S', u'32', u'32v1', u'92', u'A32', u'W4', u'W4c', u'W6', u'W6v1']",1000228
1972,38.851463,-76.98214,JASPER PL SE + #1350,"[u'W6', u'W6v1', u'W8', u'W8c']",1000229
1973,38.851467,-77.138144,VISTA DR + LAKE ST,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'26A']",5001007
1974,38.85154,-76.890167,MARLBORO PIKE + WALTERS LN,"[u'J12', u'J13']",3000729
1975,38.851582,-77.122696,CARLIN SPRINGS RD + #3421,"[u'25B', u'25Bv1', u'25Bv2', u'28A', u'28Av2']",5001008
1976,38.851616,-76.983542,BRUCE PL + #3100,"[u'W6', u'W6v1', u'W8', u'W8c']",1000232
1977,38.851627,-76.890777,MARLBORO PIKE + WALTERS LN,"[u'J11', u'J12']",3000730
1978,38.851649,-76.919426,SILVER HILL RD + SUNSET LN,"[u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2']",3000731
1979,38.851795,-76.919715,SILVER HILL RD + BROOKS DR,"[u'K11', u'K12', u'K12v1', u'K13', u'P12']",3000733
1980,38.851826,-76.984679,12TH PL + BRUCE PL,"[u'W6', u'W6v1', u'W8', u'W8c']",1000233
1981,38.851832,-77.122375,CARLIN SPRINGS RD + #3421,"[u'25B', u'25Bc', u'25Bv1', u'28A']",5001009
1982,38.851841,-76.981444,STANTON RD + JASPER PL,"[u'94', u'W6', u'W6v1']",1000234
1983,38.851967,-76.917862,SILVER HILL RD + ROYAL PLAZA DR,"[u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2']",3000734
1984,38.852038,-77.199959,ANNANDALE RD + STATECREST DR,"[u'3A', u'3Av1']",5001010
1985,38.8521,-77.139542,VISTA DR + #6017,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'26A']",5001011
1986,38.852116,-76.914642,SILVER HILL RD + PLAZA DR,"[u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2']",3000735
1987,38.852139,-76.893127,MARLBORO PIKE + UPLAND AVE,"[u'J11', u'J12']",3000736
1988,38.852164,-76.918007,SILVER HILL RD + ROYAL PLAZA DR,"[u'K11', u'K12', u'K12v1', u'K13', u'P12']",3000737
1989,38.852169,-77.1996,ANNANDALE RD + STATECREST DR,"[u'3A', u'3Av1']",5001012
1990,38.852192,-77.102394,S FOUR MILE RUN DR + 16TH ST S,"[u'22A', u'22Av1', u'22C']",6000114
1991,38.852234,-76.930549,SHADYSIDE AVE + SHADYSIDE GARDEN APTS,"[u'K11', u'V12']",3000738
1992,38.852271,-76.915428,SILVER HILL RD + SILVER HILL CT,"[u'K11', u'K12', u'K12v1', u'K13', u'P12']",3000739
1993,38.85231,-76.893517,MARLBORO PIKE + UPLAND AVE,"[u'J12', u'J13']",3000740
1994,38.852317,-76.963256,NAYLOR RD SE + SOUTHERN AVE SE,"[u'30N', u'34', u'36', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000235
1995,38.852317,-76.965491,30TH ST + BUENA VISTA TERRACE SE,"[u'30N', u'34', u'36', u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000236
1996,38.852375,-76.970389,ALABAMA AVE + IRVING PL SE,"[u'30S', u'32', u'32v1', u'92', u'A32', u'W4', u'W4c', u'W6', u'W6v1']",1000237
1997,38.852432,-76.970177,ALABAMA AVE + JASPER ST SE,"[u'30S', u'32', u'92', u'92c', u'D51', u'W4', u'W4v1', u'W8', u'W8c']",1000238
1998,38.852448,-77.102897,FOUR MILE RUN DR + GEORGE MASON DR,"[u'22A', u'22C']",6000117
1999,38.85253,-76.911902,SILVER HILL RD + WEST AVE,"[u'K12', u'K12c', u'K12v1', u'K13', u'P12', u'P12v1', u'P12v2']",3000742
2000,38.852547,-76.8806,BOONES LN + MILFORD RD,"[u'V14', u'V14c']",3000743
2001,38.852561,-76.982688,STANTON RD + SUITLAND PKWY,"[u'94', u'W8', u'W8c']",1000239
2002,38.852581,-77.140586,VISTA DR + GLEN CARLYN DR,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'26A']",5001016
2003,38.852592,-77.141097,GLEN CARLYN DR + VISTA DR,"[u'16B', u'16Bc', u'16Bv1', u'16E', u'16Ec', u'16Ev1', u'16J', u'16P', u'16X', u'26A']",5001017
2004,38.852736,-77.122085,CARLIN SPRINGS RD + COLUMBIA PK,"[u'25B', u'25Bc', u'25Bv1', u'28A']",5001018
2005,38.852753,-77.133499,RT 7 LEESBURG PK + PAYNE ST,"[u'16B', u'16Bc', u'16E', u'16Ec', u'16J', u'16P', u'16X', u'28A', u'28Av2', u'28X', u'28Xc']",5001019
2006,38.852806,-76.995902,M L KING AVE + ST ES GATE 2,"[u'A2', u'A2v1', u'A2vS1', u'A4', u'A42', u'A42v1', u'A46', u'A46v1', u'A48', u'A48v1', u'A4v1', u'A4v3', u'A4v4', u'A6', u'A6v1', u'A7', u'A8', u'A8v1', u'W2', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000240
2007,38.852837,-77.120018,S JEFFERSON ST + COLUMBIA PIKE,"[u'16Hv1', u'16J', u'16P']",6000119
2008,38.852974,-77.321815,FAIRFAX BLVD + FAIRFAX BLVD,"[u'1C', u'1Cv1', u'1Cv2', u'1Cv3']",5001021
2009,38.852997,-76.972426,IRVING ST + 24TH ST,"[u'W2', u'W2c', u'W2v1', u'W2v3', u'W2v4', u'W3', u'W3v1']",1000241
2010,38.853043,-76.97296,IRVING ST + 23RD ST,"[u'W2', u'W2c', u'W2cv1', u'W2v1', u'W2v2', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000242
2011,38.853065,-76.971016,IRVING ST + 24TH PL,"[u'W2', u'W2c', u'W2cv1', u'W2v1', u'W2v2', u'W2v3', u'W2v4', u'W2v5', u'W3', u'W3v1']",1000243
2012,38.853081,-76.896545,MARLBORO PIKE + KIPLING PKY,"[u'J11', u'J12']",3000744
2013,38.853088,-77.134483,RT 7 LEESBURG PK + WASHINGTON DR,"[u'16B', u'16Bv1', u'16E', u'16Ev1', u'16J', u'16P', u'16X', u'28A']",5001023
2014,38.853104,-77.067451,23RD ST S + FORT SCOTT DR,"[u'10A', u'10Av1', u'10R', u'23A', u'23B']",6000121
2015,38.85311,-77.321686,FAIRFAX BLVD + FAIRFAX BLVD,"[u'1C', u'1Cc', u'1Cv1']",5001024
2016,38.853161,-77.063316,23RD ST S + S JOYCE ST,"[u'10A', u'10Av1', u'10R', u'23A', u'23B']",6000122
